,id,goal,sol1,sol2,label,slot_question,slot_answer,pred_answer
427,63051f39-57b7-4d40-a7d7-8c8433911f33,What is the main purpose of a minimalist wallet?,Minimalist wallets are used to mainly carry credit/debit cards and less money.,Minimalist wallets are used to only carry currency notes so that there isn't the added weight of coins.,0,"What is the main purpose of a minimalist wallet?
sol1:Minimalist wallets are used to mainly carry credit/debit cards and less money.
sol2:",Minimalist wallets are used to only carry currency notes so that there isn't the added weight of coins.,Minimalist wallets are used to reduce bulk and clutter by carrying only essential items.
428,164c1a57-aaf2-4df4-8b1e-d0ea5f55d59d,Learn to write poetry.,Go to the library and check out a book of poetry and see what you like to read and write. Think about an idea you would like to write about and practice it.,Go to the library and check out a book of poetry and see what you like to read and write. Sit down and copy the poem from the book and claim it as your own. Instant poet.,0,"Learn to write poetry.
sol1:Go to the library and check out a book of poetry and see what you like to read and write. Think about an idea you would like to write about and practice it.
sol2:",Go to the library and check out a book of poetry and see what you like to read and write. Sit down and copy the poem from the book and claim it as your own. Instant poet.,Join a poetry writing workshop or class to learn from experienced poets and receive feedback on your work.
429,a202759c-5d08-449c-9d91-3887298521af,how do you cook chicken?,"any way you want, until it is brown.","any way you want, until the pink is gone from it.",1,"how do you cook chicken?
sol1:
sol2:any way you want, until the pink is gone from it.","any way you want, until it is brown.",Bake it in the oven or grill it on a barbecue.
430,c1b3f0c0-712f-41cc-8eea-a412b786f5d5,How to increase the water content of a piece of meat.,"Soak the meat in a solution of salt, sugars, spices for several hours.",Soak the meat in plain tap water for a few minutes.,0,"How to increase the water content of a piece of meat.
sol1:Soak the meat in a solution of salt, sugars, spices for several hours.
sol2:",Soak the meat in plain tap water for a few minutes.,Marinate the meat in a mixture of water and herbs for a few hours.
431,2c90d628-3cae-41c3-85a3-a40f36c8927a,"To protect your car from scratches in your garage,",glue or tape pool noodles to the walls at the car's level.,leave pillows next to where your car parks in the garage.,0,"To protect your car from scratches in your garage,
sol1:glue or tape pool noodles to the walls at the car's level.
sol2:",leave pillows next to where your car parks in the garage.,Install a protective cover on the car.
432,d3961e7d-1190-4578-9918-c51500fbe46e,how do you file down a dogs teeth?,use a nail file on their teeth.,give them a bone to chew on.,1,"how do you file down a dogs teeth?
sol1:
sol2:give them a bone to chew on.",use a nail file on their teeth.,Take them to a veterinarian
433,1b51e7b3-d060-400a-8fcf-0b4c7442385c,"To make a pastry crispier after it has gone soft,","add it to a low temperature oven for a few minutes, or a toaster.",simply boil the pastry in order to bring more shape and crisp to it.,0,"To make a pastry crispier after it has gone soft,
sol1:add it to a low temperature oven for a few minutes, or a toaster.
sol2:",simply boil the pastry in order to bring more shape and crisp to it.,Place it under a broiler for a few minutes.
434,832ce9ef-5f8f-450d-a68b-85f3fea14d4f,Find a substitute for Rosemary for baking and cooking.,"Go to a park or near by forest where pine trees are growing. Snip off a the tips of a few pine needles, especially if there are new shoots. Although you may love Rosemary's cooking, do not be afraid to replace Rosemary if she is no longer available.","Go to a park or near by forest where pine trees are growing. Snip off the tips of a few pine needles, especially if there are new shoots. take them home, grind them up and add to the dish to replace Rosemary. Very tasty citrus like flavour.",1,"Find a substitute for Rosemary for baking and cooking.
sol1:
sol2:Go to a park or near by forest where pine trees are growing. Snip off the tips of a few pine needles, especially if there are new shoots. take them home, grind them up and add to the dish to replace Rosemary. Very tasty citrus like flavour.","Go to a park or near by forest where pine trees are growing. Snip off a the tips of a few pine needles, especially if there are new shoots. Although you may love Rosemary's cooking, do not be afraid to replace Rosemary if she is no longer available.",Use thyme as a substitute for rosemary.
435,b2564dfc-c01e-41f3-ab62-2bafb4d7c56a,"To clean your glasses easily,",wash them in the sink with soap.,wipe them on the bottom of your shirt.,1,"To clean your glasses easily,
sol1:
sol2:wipe them on the bottom of your shirt.",wash them in the sink with soap.,Use lens cleaning solution and a microfiber cloth.
436,ac998ef0-500f-4f03-9ee9-c96f8a110be5,Excavator,Dig Underwater ,Dig Cement ,1,"Excavator
sol1:
sol2:Dig Cement ",Dig Underwater ,Excavate soil
437,21f7421a-1536-40cf-b381-1565b3ebb541,how do you shut off the wifi?,shut off your devices.,unplug the router so that there won't be any more connection.,1,"how do you shut off the wifi?
sol1:
sol2:unplug the router so that there won't be any more connection.",shut off your devices.,Turn off the Wi-Fi from the settings on your device
438,1215cfc7-a98e-4d57-b9bc-9964ca1fe49e,How do you crack hardwood floor?,"Jump up and down on it, it should eventually break.","Throw a bowling ball at it, it should make a dent.",1,"How do you crack hardwood floor?
sol1:
sol2:Throw a bowling ball at it, it should make a dent.","Jump up and down on it, it should eventually break.",Use a hammer or mallet to gently tap along the edges of the floorboard until it cracks.
439,715672d3-8f0c-43d5-a8a0-806b6f742136,To make cucumber ribbons for salmon rolls.,"Trim the ends off a cucumber, then carefully run a vegetable slicer lengthwise to produce ribbons.",Starting at one end use a knife to peel a cucumber in a circular/clockwise direction to produce one long ribbon.,0,"To make cucumber ribbons for salmon rolls.
sol1:Trim the ends off a cucumber, then carefully run a vegetable slicer lengthwise to produce ribbons.
sol2:",Starting at one end use a knife to peel a cucumber in a circular/clockwise direction to produce one long ribbon.,Use a peeler to slice the cucumber into thin ribbons.
440,c0e9366e-0f22-49ad-b35e-b5fd0f03e017,"To comfort a homesick child while they're away at camp,",send them special letters.,give them space to get over it.,0,"To comfort a homesick child while they're away at camp,
sol1:send them special letters.
sol2:",give them space to get over it.,Send them care packages.
441,d0cf8b7b-eb6b-4b97-9ea2-6913ca2d6849,To eliminate the chance of sparks when cutting an aerosol can.,Make sure the can is empty by puncturing a hole in it.,Make sure the can is wet by soaking it in water.,0,"To eliminate the chance of sparks when cutting an aerosol can.
sol1:Make sure the can is empty by puncturing a hole in it.
sol2:",Make sure the can is wet by soaking it in water.,Dispose of the can properly by recycling it.
442,afdf7eda-b03d-4a98-973f-ee0556178de9,a shelf,can hold a book ,can hold milk ,0,"a shelf
sol1:can hold a book 
sol2:",can hold milk ,can hold a picture frame.
443,c0d8ee39-f606-4526-b44e-def0183ae5a6,Acetone,removing pen marks safely,removing peroxide safely,0,"Acetone
sol1:removing pen marks safely
sol2:",removing peroxide safely,Cleaning nail polish stains
444,a77a757d-eec1-47dd-8cde-6de9dd86c03a,What size box should I use to make a lego batman costume?,As long as it cover you chest.,You need on that covers the entire torso,1,"What size box should I use to make a lego batman costume?
sol1:
sol2:You need on that covers the entire torso",As long as it cover you chest.,You need one that covers the entire torso and is the appropriate size for your body.
445,541628cd-c1fa-4533-b386-0d7eeff608a1,Add moisture to air.,Dry wet clothes in dryer.,Hang wet clothes to dry inside home.,1,"Add moisture to air.
sol1:
sol2:Hang wet clothes to dry inside home.",Dry wet clothes in dryer.,Use a humidifier
446,dbfc5f4f-4842-4cd9-b144-d6b4970be769,spray paint,can mark up a thin sheet of paper with graffiti. ,can mark up a previously nice building with graffiti. ,1,"spray paint
sol1:
sol2:can mark up a previously nice building with graffiti. ",can mark up a thin sheet of paper with graffiti. ,"sol1: Shake the can vigorously before using. 
sol2: Hold the can about 12 inches away from the surface to be painted."
447,15dabeaa-7d6d-482b-b4da-6edc02c01641,how do you eat boiled egg?,just eat the egg itself.,cut off the white that is around the yolk and eat the yolk.,0,"how do you eat boiled egg?
sol1:just eat the egg itself.
sol2:",cut off the white that is around the yolk and eat the yolk.,Slice it and make it into a sandwich
448,3302535b-5a6f-4075-ba6e-b2295b5943d6,How do you light a match?,quickly run the black end over the matchbox to ignite it.,dip it onto asphalt for 2 seconds and it should ignite.,0,"How do you light a match?
sol1:quickly run the black end over the matchbox to ignite it.
sol2:",dip it onto asphalt for 2 seconds and it should ignite.,Strike the match against the rough strip on the side of the matchbox.
449,088ef680-2d25-44c5-bb4f-37e0ab98a06f,how do you make a copy of a key?,take the key to walmart and go to the auto center. have them make you a copy.,cut out a piece of metal in the same shape of your key.,0,"how do you make a copy of a key?
sol1:take the key to walmart and go to the auto center. have them make you a copy.
sol2:",cut out a piece of metal in the same shape of your key.,Take the key to a locksmith and have them make you a copy.
450,c7d26982-5a3c-428e-96ce-5bae6e34550b,To make orange pulp from oranges.,Peel the oranges and put in blender.,Peel the oranges and use a hand mixer.,0,"To make orange pulp from oranges.
sol1:Peel the oranges and put in blender.
sol2:",Peel the oranges and use a hand mixer.,Blend the peeled oranges until smooth.
